clip_id,start,end
A08,238.88750000000002,239.00750000000002
A08,239.00750000000002,239.1875
A08,239.1875,239.4675
A08,239.4675,239.5675
A08,239.5675,239.72750000000002
A08,239.72750000000002,239.9875
A08,239.9875,240.16750000000002
A08,240.16750000000002,241.1275
A08,241.1275,241.4275
A08,241.4275,241.72750000000002
A08,241.72750000000002,242.1275
A08,242.1275,242.2675
A08,242.2675,242.3675
A08,242.3675,242.6275
A08,242.6275,242.82750000000001
A08,242.82750000000001,242.9875
A08,242.9875,243.22750000000002
A08,243.22750000000002,243.50750000000002
A08,243.50750000000002,243.72750000000002
A08,243.72750000000002,243.9275
A08,243.9275,244.0875
A08,244.0875,244.2075
A08,244.2075,244.38750000000002
A08,244.38750000000002,244.72750000000002
A08,244.72750000000002,244.88750000000002
A08,244.88750000000002,245.0475
A08,245.0475,245.2675
A08,245.2675,245.50750000000002
A08,245.50750000000002,245.72750000000002
A08,245.72750000000002,245.82750000000001
A08,245.82750000000001,245.94750000000002
A08,245.94750000000002,246.0875
A08,246.0875,246.1875
A08,246.1875,246.34750000000003
A08,246.34750000000003,246.44750000000002
A08,246.44750000000002,246.5475
A08,246.5475,246.78750000000002
A08,246.78750000000002,247.2075
A08,247.2075,247.38750000000002
A08,247.38750000000002,247.50750000000002
A08,247.50750000000002,247.66750000000002
A08,247.66750000000002,247.9875
A08,247.9875,248.1475
A08,248.3425,248.5825
A08,248.5825,250.0825
A08,250.0825,250.3425
A08,250.3425,250.5225
A08,250.5225,250.6025
A08,250.6025,250.7625
A08,250.7625,251.0225
A08,251.0225,251.1825
A08,251.1825,251.3025
A08,251.3025,251.4425
A08,251.4425,251.7425
A08,251.7425,251.9425
A08,251.9425,252.1225
A08,252.1225,252.4825
A08,252.4825,252.7425
A08,252.7425,252.9825
A08,252.9825,253.1625
A08,253.1625,253.3225
A08,253.3225,253.5225
A08,253.5225,253.7425
A08,253.7425,253.9025
A08,253.9025,254.14249999999998
A08,254.14249999999998,254.2025
A08,254.2025,254.4425
A08,254.4425,254.6025
A08,254.6025,254.7225
A08,254.7225,254.9425
A08,254.9425,255.3425
A08,255.3425,255.6825
A08,255.6825,255.7625
A08,255.7625,255.8825
A08,255.8825,256.0225
A08,256.0225,256.22249999999997
A08,256.22249999999997,256.4625
A08,256.4625,256.5425
A08,256.5425,256.7025
A08,256.7025,256.9825
A08,256.9825,257.3025
A08,257.3025,257.4625
A08,257.4625,257.7425
A08,257.7425,257.9025
A08,257.9025,258.2425
A08,258.2425,258.3825
A08,258.3825,258.4825
A08,258.4825,258.6225
A08,258.6225,258.8225
A08,258.8225,259.0425
A08,259.0425,259.2425
A08,259.2425,259.4225
A08,259.4225,259.6225
A08,259.6225,259.7625
A08,259.7625,259.9825
A08,259.9825,260.1825
A08,260.1825,260.5025
A08,260.5025,260.7025
A08,260.7025,260.78249999999997
A08,260.78249999999997,260.9625
A08,260.9625,261.0225
A08,261.0225,262.22249999999997
A08,262.22249999999997,262.4225
A08,262.4225,262.6225
A08,262.6225,262.78249999999997
A08,262.78249999999997,262.8625
A08,262.8625,263.1225
A08,263.1225,263.6025
A08,263.6025,263.8225
A08,263.8225,264.28249999999997
A08,264.28249999999997,264.4625
A08,264.4625,264.9025
A08,264.9025,265.1425
A08,265.1425,265.2425
A08,265.2425,265.3425
A08,265.3425,265.6025
A08,265.6025,266.0025
A08,266.0025,266.28249999999997
A08,266.28249999999997,266.4825
A08,266.4825,266.5625
A08,266.5625,266.9025
A08,266.9025,267.1025
A08,267.1025,267.3225
A08,267.3225,267.5825
A08,267.5825,267.78249999999997
A08,267.78249999999997,267.8625
A08,267.8625,267.9225
A08,267.9225,268.0825
A08,268.37,268.53
A08,268.53,268.81
A08,268.81,269.59
A08,269.59,269.84999999999997
A08,269.84999999999997,270.04999999999995
A08,270.04999999999995,270.27
A08,270.27,270.51
A08,270.51,270.84999999999997
A08,270.84999999999997,270.98999999999995
A08,270.98999999999995,271.04999999999995
A08,271.04999999999995,271.27
A08,271.27,271.53
A08,271.53,271.66999999999996
A08,271.66999999999996,271.77
A08,271.77,272.01
A08,272.01,272.21
A08,272.21,272.65
A08,272.65,272.90999999999997
A08,272.90999999999997,273.04999999999995
A08,273.04999999999995,273.34999999999997
A08,273.34999999999997,273.51
A08,273.51,273.81
A08,273.81,273.98999999999995
A08,273.98999999999995,274.33
A08,274.33,274.57
A08,274.57,274.72999999999996
A08,274.72999999999996,274.87
A08,274.87,275.04999999999995
A08,275.04999999999995,275.21
A08,275.21,275.45
A08,275.45,275.89
A08,275.89,276.10999999999996
A08,276.10999999999996,276.33
A08,276.33,276.54999999999995
A08,276.54999999999995,276.84999999999997
A08,276.84999999999997,277.19
A08,277.19,277.51
A08,277.51,277.75
A08,277.75,277.93
A08,277.93,278.19
A08,278.19,278.27
A08,278.27,278.37
A08,278.37,278.65
A08,278.65,278.87
A08,278.87,280.40999999999997
A08,280.40999999999997,280.60999999999996
A08,280.60999999999996,280.78999999999996
A08,280.78999999999996,280.98999999999995
A08,280.98999999999995,281.22999999999996
A08,281.22999999999996,281.48999999999995
A08,281.48999999999995,281.71
A08,281.71,282.09
A08,282.09,282.15
A08,282.15,282.31
A08,282.31,282.51
A08,282.51,282.60999999999996
A08,282.60999999999996,282.87
A08,282.87,283.15
A08,283.15,283.27
A08,283.27,283.45
A08,283.45,283.60999999999996
A08,283.60999999999996,283.90999999999997
A08,283.90999999999997,284.03
A08,284.03,284.22999999999996
A08,284.22999999999996,284.57
A08,284.57,284.89
A08,284.89,285.22999999999996
A08,285.22999999999996,285.42999999999995
A08,285.42999999999995,285.66999999999996
A08,285.66999999999996,285.95
A08,285.95,286.09
A08,286.09,286.31
A08,286.545,286.705
A08,286.705,286.865
A08,286.865,287.145
A08,287.145,288.025
A08,288.025,288.185
A08,288.185,288.405
A08,288.405,288.485
A08,288.485,288.72499999999997
A08,288.72499999999997,289.085
A08,289.085,289.325
A08,289.325,289.485
A08,289.485,289.645
A08,289.645,289.825
A08,289.825,289.985
A08,289.985,290.28499999999997
A08,290.28499999999997,290.465
A08,290.465,290.705
A08,290.705,290.885
A08,290.885,291.245
A08,291.245,291.925
A08,291.925,292.145
A08,292.145,292.385
A08,292.385,292.525
A08,292.525,292.625
A08,292.625,292.745
A08,292.745,293.085
A08,293.085,293.265
A08,293.265,293.465
A08,293.465,293.605
A08,293.605,293.72499999999997
A08,293.72499999999997,293.865
A08,293.865,293.925
A08,293.925,294.045
A08,294.045,294.185
A08,294.185,294.385
A08,294.385,294.585
A08,294.585,294.765
A08,294.765,294.945
A08,294.945,295.065
A08,295.065,295.16499999999996
A08,295.16499999999996,295.28499999999997
A08,295.28499999999997,295.365
A08,295.365,295.545
A08,295.545,295.705
A08,295.705,296.34499999999997
A08,296.34499999999997,296.805
A08,296.805,297.045
A08,297.045,297.245
A08,297.245,297.505
A08,297.505,297.765
A08,297.765,297.865
A08,297.865,297.985
A08,297.985,298.22499999999997
A08,298.22499999999997,298.28499999999997
A08,298.28499999999997,298.34499999999997
A08,298.34499999999997,298.525
A08,298.525,298.605
A08,298.605,298.745
A08,298.745,298.905
A08,298.905,299.125
A08,299.125,299.34499999999997
A08,299.34499999999997,299.545
A08,299.545,299.745
A08,299.745,299.905
A08,299.905,300.025
A08,300.025,300.105
A08,300.105,300.22499999999997
A08,300.22499999999997,300.365
A08,300.365,300.72499999999997
A08,300.72499999999997,300.865
A08,300.865,301.005
A08,301.005,301.185
A08,301.185,301.405
A08,301.405,301.605
A08,301.605,301.765
A08,302.2125,302.41249999999997
A08,302.41249999999997,303.0725
A08,303.0725,303.2725
A08,303.2725,303.4325
A08,303.4325,303.6125
A08,303.6125,303.7525
A08,303.7525,303.8325
A08,303.8325,303.9925
A08,303.9925,304.0525
A08,304.0525,304.1525
A08,304.1525,304.29249999999996
A08,304.29249999999996,304.3925
A08,304.3925,304.6525
A08,304.6525,304.6925
A08,304.6925,304.8925
A08,304.8925,305.0525
A08,305.0525,305.1325
A08,305.1325,305.3125
A08,305.3125,305.6125
A08,305.6125,305.79249999999996
A08,305.79249999999996,305.97249999999997
A08,305.97249999999997,306.2525
A08,306.2525,306.4325
A08,306.4325,306.8325
A08,306.8325,307.03249999999997
A08,307.03249999999997,307.23249999999996
A08,307.23249999999996,307.41249999999997
A08,307.41249999999997,307.6525
A08,307.6525,307.8325
A08,307.8325,308.1325
A08,308.1325,308.2525
A08,308.2525,308.3325
A08,308.3325,308.5125
A08,308.5125,308.73249999999996
A08,308.73249999999996,309.0925
A08,309.0925,309.29249999999996
A08,309.29249999999996,309.4525
A08,309.4525,309.7125
A08,309.7125,309.91249999999997
A08,309.91249999999997,310.0725
A08,310.0725,310.1725
A08,310.1725,310.35249999999996
A08,310.35249999999996,310.6125
A08,310.6125,311.5925
A08,311.5925,311.8125
A08,311.8125,311.9325
A08,311.9325,312.03249999999997
A08,312.03249999999997,312.2125
A08,312.2125,312.47249999999997
A08,312.47249999999997,312.5925
A08,312.5925,312.79249999999996
A08,312.79249999999996,312.9925
A08,312.9925,313.1725
A08,313.1725,313.29249999999996
A08,313.29249999999996,313.5925
A08,313.5925,313.9325
A08,313.9325,314.0725
A08,314.0725,314.1725
A08,314.1725,314.3725
A08,314.3725,314.4925
A08,314.4925,314.6325
A08,314.6325,314.97249999999997
A08,314.97249999999997,315.0925
A08,315.0925,315.2725
A08,315.2725,315.47249999999997
A08,315.47249999999997,315.6725
A08,315.6725,316.0125
A08,316.0125,316.2525
A08,316.2525,316.4925
A08,316.4925,316.6725
A08,316.6725,316.8325
A08,316.8325,316.9925
A08,316.9925,317.2125
A08,317.2125,317.3925
A08,317.3925,317.5725
A08,317.5725,317.7525
A08,317.7525,317.9525
A08,317.9525,318.3125
A08,318.3125,318.5125
A08,318.5125,318.7525
A08,318.7525,318.9525
A08,318.9525,319.0525
A08,319.32250000000005,319.4825
A08,319.4825,319.6625
A08,319.6625,321.1025
A08,321.1025,321.26250000000005
A08,321.26250000000005,321.5425
A08,321.5425,321.8625
A08,321.8625,322.1025
A08,322.1025,322.32250000000005
A08,322.32250000000005,322.44250000000005
A08,322.44250000000005,322.76250000000005
A08,322.76250000000005,323.02250000000004
A08,323.02250000000004,323.34250000000003
A08,323.34250000000003,323.64250000000004
A08,323.64250000000004,323.8025
A08,323.8025,324.1225
A08,324.1225,324.26250000000005
A08,324.26250000000005,324.6025
A08,324.6025,324.8025
A08,324.8025,324.9825
A08,324.9825,325.2825
A08,325.2825,325.58250000000004
A08,325.58250000000004,325.8625
A08,325.8625,325.96250000000003
A08,325.96250000000003,326.20250000000004
A08,326.20250000000004,326.5625
A08,326.5625,326.7425
A08,326.7425,326.96250000000003
A08,326.96250000000003,327.40250000000003
A08,327.40250000000003,327.70250000000004
A08,327.70250000000004,328.5425
A08,328.5425,328.76250000000005
A08,328.76250000000005,328.94250000000005
A08,328.94250000000005,329.1625
A08,329.1625,329.34250000000003
A08,329.34250000000003,329.5425
A08,329.5425,329.70250000000004
A08,329.70250000000004,329.8625
A08,329.8625,330.1225
A08,330.1225,330.2225
A08,330.2225,330.4225
A08,330.4225,330.6625
A08,330.6625,330.94250000000005
A08,330.94250000000005,331.14250000000004
A08,331.14250000000004,331.26250000000005
A08,331.26250000000005,331.44250000000005
A08,331.44250000000005,331.64250000000004
A08,331.64250000000004,331.7825
A08,331.7825,331.9825
A08,331.9825,332.2425
A08,332.2425,332.3625
A08,332.3625,332.4825
A08,332.4825,332.6825
A08,332.6825,332.94250000000005
A08,332.94250000000005,333.26250000000005
A08,333.26250000000005,333.4225
A08,333.4225,333.64250000000004
A08,333.64250000000004,333.82250000000005
A08,333.82250000000005,333.96250000000003
A08,333.96250000000003,334.1625
A08,334.1625,334.2225
A08,334.2225,334.40250000000003
A08,334.40250000000003,334.58250000000004
A08,334.58250000000004,334.70250000000004
A08,334.70250000000004,334.8025
A08,334.8025,334.88250000000005
A08,334.88250000000005,335.0425
A08,335.32750000000004,335.5675
A08,335.5675,336.64750000000004
A08,336.64750000000004,336.82750000000004
A08,336.82750000000004,336.9475
A08,336.9475,337.0475
A08,337.0475,337.14750000000004
A08,337.14750000000004,337.4075
A08,337.4075,337.58750000000003
A08,337.58750000000003,337.8675
A08,337.8675,337.9475
A08,337.9475,338.0475
A08,338.0475,338.3675
A08,338.3675,338.4875
A08,338.4875,338.6075
A08,338.6075,338.7875
A08,338.7875,338.82750000000004
A08,338.82750000000004,339.02750000000003
A08,339.02750000000003,339.2875
A08,339.2875,339.64750000000004
A08,339.64750000000004,339.82750000000004
A08,339.82750000000004,339.96750000000003
A08,339.96750000000003,340.0675
A08,340.0675,340.14750000000004
A08,340.14750000000004,340.2875
A08,340.2875,340.4875
A08,340.4875,340.6675
A08,340.6675,340.9475
A08,340.9475,341.3475
A08,341.3475,341.52750000000003
A08,341.52750000000003,341.7275
A08,341.7275,341.9075
A08,341.9075,342.1875
A08,342.1875,342.4275
A08,342.4275,342.6875
A08,342.6875,342.8075
A08,342.8075,342.96750000000003
A08,342.96750000000003,343.1075
A08,343.1075,343.4275
A08,343.4275,343.6275
A08,343.6275,343.8075
A08,343.8075,344.0675
A08,344.0675,344.20750000000004
A08,344.20750000000004,345.2475
A08,345.2475,345.46750000000003
A08,345.46750000000003,345.6075
A08,345.6075,345.76750000000004
A08,345.76750000000004,345.9275
A08,345.9275,346.14750000000004
A08,346.14750000000004,346.26750000000004
A08,346.26750000000004,346.4875
A08,346.4875,346.5675
A08,346.5675,346.6875
A08,346.6875,347.1075
A08,347.1075,347.26750000000004
A08,347.26750000000004,347.4475
A08,347.4475,347.70750000000004
A08,347.70750000000004,347.76750000000004
A08,347.76750000000004,347.9275
A08,347.9275,348.02750000000003
A08,348.02750000000003,348.1275
A08,348.1275,348.32750000000004
A08,348.32750000000004,348.5675
A08,348.5675,348.7875
A08,348.7875,349.1275
A08,349.1275,349.4075
A08,349.4075,349.5475
A08,349.5475,349.8075
A08,349.8075,350.14750000000004
A08,350.14750000000004,350.32750000000004
A08,350.32750000000004,350.5075
A08,350.5075,350.8075
A08,350.8075,351.02750000000003
A08,351.02750000000003,351.14750000000004
A08,351.14750000000004,351.6075
A08,351.6075,351.70750000000004
A08,352.135,352.35499999999996
A08,352.35499999999996,353.215
A08,353.215,353.435
A08,353.435,353.59499999999997
A08,353.59499999999997,353.835
A08,353.835,354.03499999999997
A08,354.03499999999997,354.215
A08,354.215,354.315
A08,354.315,354.435
A08,354.435,354.695
A08,354.695,354.935
A08,354.935,355.155
A08,355.155,355.29499999999996
A08,355.29499999999996,355.515
A08,355.515,355.73499999999996
A08,355.73499999999996,356.015
A08,356.015,356.255
A08,356.255,356.395
A08,356.395,356.515
A08,356.515,356.575
A08,356.575,356.79499999999996
A08,356.79499999999996,356.97499999999997
A08,356.97499999999997,357.315
A08,357.315,357.495
A08,357.495,357.635
A08,357.635,357.815
A08,357.815,358.03499999999997
A08,358.03499999999997,358.215
A08,358.215,358.655
A08,358.655,358.775
A08,358.775,358.935
A08,358.935,359.135
A08,359.135,359.29499999999996
A08,359.29499999999996,359.455
A08,359.455,359.635
A08,359.635,359.755
A08,359.755,359.875
A08,359.875,359.97499999999997
A08,359.97499999999997,360.23499999999996
A08,360.23499999999996,360.835
A08,360.835,361.23499999999996
A08,361.23499999999996,361.41499999999996
A08,361.41499999999996,361.47499999999997
A08,361.47499999999997,361.575
A08,361.575,361.85499999999996
A08,361.85499999999996,362.03499999999997
A08,362.03499999999997,362.275
A08,362.275,362.41499999999996
A08,362.41499999999996,362.555
A08,362.555,362.835
A08,362.835,362.97499999999997
A08,362.97499999999997,363.135
A08,363.135,363.29499999999996
A08,363.29499999999996,363.41499999999996
A08,363.41499999999996,363.515
A08,363.515,363.775
A08,363.775,363.815
A08,363.815,363.955
A08,363.955,364.195
A08,364.195,364.35499999999996
A08,364.35499999999996,364.555
A08,364.555,364.755
A08,364.755,364.955
A08,364.955,365.195
A08,365.195,365.35499999999996
A08,365.35499999999996,365.59499999999997
A08,365.59499999999997,365.79499999999996
A08,365.79499999999996,365.935
A08,365.935,366.195
A08,366.195,366.35499999999996
A08,366.35499999999996,367.655
A08,367.655,367.875
A08,367.875,367.91499999999996
A08,367.91499999999996,368.075
A08,368.075,368.275
A08,368.275,368.575
A08,368.575,368.835
A08,368.835,369.055
A08,369.055,369.275
A08,369.275,369.41499999999996
A08,369.41499999999996,369.67499999999995
A08,369.67499999999995,369.79499999999996
A08,369.79499999999996,369.91499999999996
A08,369.91499999999996,370.115
A08,370.115,370.17499999999995
A08,370.17499999999995,370.395
A08,370.395,370.91499999999996
A08,370.91499999999996,371.09499999999997
A08,371.09499999999997,371.315
A08,371.315,371.635
A08,371.635,371.775
A08,371.775,372.09499999999997
A08,372.52500000000003,373.745
A08,373.745,373.94500000000005
A08,373.94500000000005,374.14500000000004
A08,374.14500000000004,374.485
A08,374.485,374.745
A08,374.745,374.94500000000005
A08,374.94500000000005,375.105
A08,375.105,375.245
A08,375.245,375.50500000000005
A08,375.50500000000005,375.565
A08,375.565,375.665
A08,375.665,375.90500000000003
A08,375.90500000000003,376.125
A08,376.125,376.46500000000003
A08,376.46500000000003,376.865
A08,376.865,377.165
A08,377.165,377.50500000000005
A08,377.50500000000005,377.685
A08,377.685,377.845
A08,377.845,377.985
A08,377.985,378.165
A08,378.165,378.305
A08,378.305,378.44500000000005
A08,378.44500000000005,378.665
A08,378.665,378.94500000000005
A08,378.94500000000005,379.26500000000004
A08,379.26500000000004,379.38500000000005
A08,379.38500000000005,379.58500000000004
A08,379.58500000000004,379.785
A08,379.785,379.94500000000005
A08,379.94500000000005,380.125
A08,380.125,380.425
A08,380.425,380.565
A08,380.565,380.70500000000004
A08,380.70500000000004,380.925
A08,380.925,381.125
A08,381.125,382.345
A08,382.345,382.425
A08,382.425,382.605
A08,382.605,382.76500000000004
A08,382.76500000000004,382.96500000000003
A08,382.96500000000003,383.14500000000004
A08,383.14500000000004,383.32500000000005
A08,383.32500000000005,383.625
A08,383.625,383.785
A08,383.785,383.88500000000005
A08,383.88500000000005,384.045
A08,384.045,384.225
A08,384.225,384.425
